,Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Deliverable Volume,%Deliverble
398,07-08-1997,RELIANCE,EQ,373.25,362.15,378.0,362.15,892.35,372.65,372.55,17387150,648000000000000.0,518905.0,0.43633160025570006
399,08-08-1997,RELIANCE,EQ,372.65,370.1,374.2,370.0,892.35,372.65,372.38,6845200,255000000000000.0,518905.0,0.43633160025570006
400,11-08-1997,RELIANCE,EQ,372.65,372.0,379.35,370.25,892.35,378.2,375.14,10058100,377000000000000.0,518905.0,0.43633160025570006
401,12-08-1997,RELIANCE,EQ,378.2,379.35,385.5,375.0,892.35,378.55,381.53,12596550,481000000000000.0,518905.0,0.43633160025570006
402,13-08-1997,RELIANCE,EQ,378.55,373.9,376.6,372.0,892.35,374.5,374.45,6075400,227000000000000.0,518905.0,0.43633160025570006
403,14-08-1997,RELIANCE,EQ,374.5,373.5,375.85,372.05,892.35,372.8,373.47,5319400,199000000000000.0,518905.0,0.43633160025570006
404,18-08-1997,RELIANCE,EQ,372.8,371.95,371.95,364.15,892.35,365.25,366.32,4622550,169000000000000.0,518905.0,0.43633160025570006
405,19-08-1997,RELIANCE,EQ,365.25,365.95,367.75,360.0,892.35,362.1,364.2,6195750,226000000000000.0,518905.0,0.43633160025570006
406,20-08-1997,RELIANCE,EQ,362.1,362.5,366.45,360.35,892.35,365.8,363.29,5661200,206000000000000.0,518905.0,0.43633160025570006
407,21-08-1997,RELIANCE,EQ,365.8,366.95,368.0,358.3,892.35,359.15,360.77,4758750,172000000000000.0,518905.0,0.43633160025570006
408,22-08-1997,RELIANCE,EQ,359.15,358.5,360.0,347.5,892.35,348.25,352.31,9703450,342000000000000.0,518905.0,0.43633160025570006
409,25-08-1997,RELIANCE,EQ,348.25,345.7,345.7,336.0,892.35,339.95,340.68,10295750,351000000000000.0,518905.0,0.43633160025570006
410,26-08-1997,RELIANCE,EQ,339.95,341.0,346.4,339.35,892.35,341.55,342.52,9893000,339000000000000.0,518905.0,0.43633160025570006
411,27-08-1997,RELIANCE,EQ,341.55,351.9,359.9,346.5,892.35,347.35,350.43,6359050,223000000000000.0,518905.0,0.43633160025570006
412,28-08-1997,RELIANCE,EQ,347.35,345.35,347.0,338.05,892.35,339.15,342.13,7719750,264000000000000.0,518905.0,0.43633160025570006
413,29-08-1997,RELIANCE,EQ,339.15,338.1,338.9,327.9,892.35,330.3,333.13,10520650,350000000000000.0,518905.0,0.43633160025570006
414,01-09-1997,RELIANCE,EQ,330.3,330.75,339.9,330.0,892.35,338.05,335.29,9869050,331000000000000.0,518905.0,0.43633160025570006
415,02-09-1997,RELIANCE,EQ,338.05,340.0,342.7,332.5,892.35,338.7,337.83,10907700,368000000000000.0,518905.0,0.43633160025570006
416,03-09-1997,RELIANCE,EQ,338.7,344.5,346.45,338.5,892.35,340.25,342.67,9627150,330000000000000.0,518905.0,0.43633160025570006
417,04-09-1997,RELIANCE,EQ,340.25,339.1,345.5,337.0,892.35,344.3,340.81,9559950,326000000000000.0,518905.0,0.43633160025570006
418,05-09-1997,RELIANCE,EQ,344.3,345.5,347.35,342.1,892.35,345.4,345.03,8457300,292000000000000.0,518905.0,0.43633160025570006
419,08-09-1997,RELIANCE,EQ,345.4,342.0,345.5,340.0,892.35,344.75,343.01,4743600,163000000000000.0,518905.0,0.43633160025570006
420,09-09-1997,RELIANCE,EQ,344.75,345.8,347.4,343.2,892.35,345.1,345.05,5540300,191000000000000.0,518905.0,0.43633160025570006
421,10-09-1997,RELIANCE,EQ,345.1,342.15,344.0,340.05,892.35,342.2,342.44,4982100,171000000000000.0,518905.0,0.43633160025570006
422,11-09-1997,RELIANCE,EQ,342.2,343.5,351.35,342.8,892.35,347.5,347.87,10677400,371000000000000.0,518905.0,0.43633160025570006
423,12-09-1997,RELIANCE,EQ,347.5,345.4,346.8,343.8,892.35,345.4,345.19,5003150,173000000000000.0,518905.0,0.43633160025570006
424,15-09-1997,RELIANCE,EQ,345.4,344.65,346.75,343.55,892.35,344.65,345.17,3031900,105000000000000.0,518905.0,0.43633160025570006
425,16-09-1997,RELIANCE,EQ,344.65,345.15,354.2,345.15,892.35,351.4,351.27,8454700,297000000000000.0,518905.0,0.43633160025570006
426,17-09-1997,RELIANCE,EQ,351.4,352.15,354.0,351.5,892.35,352.15,352.49,694650,24500000000000.0,518905.0,0.43633160025570006
427,18-09-1997,RELIANCE,EQ,352.15,348.0,349.0,344.5,892.35,347.05,347.15,5729550,199000000000000.0,518905.0,0.43633160025570006
428,19-09-1997,RELIANCE,EQ,347.05,347.95,351.5,346.5,892.35,347.05,348.55,5247400,183000000000000.0,518905.0,0.43633160025570006
429,22-09-1997,RELIANCE,EQ,347.05,346.3,346.3,336.1,892.35,337.2,339.31,6093950,207000000000000.0,518905.0,0.43633160025570006
430,23-09-1997,RELIANCE,EQ,337.2,336.1,339.5,335.0,892.35,336.95,337.49,4867500,164000000000000.0,518905.0,0.43633160025570006
431,24-09-1997,RELIANCE,EQ,336.95,343.0,345.9,339.55,892.35,340.2,342.05,3910550,134000000000000.0,518905.0,0.43633160025570006
432,25-09-1997,RELIANCE,EQ,340.2,339.0,348.5,338.0,892.35,347.3,344.75,10090200,348000000000000.0,518905.0,0.43633160025570006
433,26-09-1997,RELIANCE,EQ,347.3,349.0,354.8,349.0,892.35,351.75,352.1,9100250,320000000000000.0,518905.0,0.43633160025570006
434,29-09-1997,RELIANCE,EQ,351.75,356.0,362.1,355.05,892.35,358.3,358.82,8606250,309000000000000.0,518905.0,0.43633160025570006
435,30-09-1997,RELIANCE,EQ,358.3,357.85,362.95,356.75,892.35,361.45,359.67,7098800,255000000000000.0,518905.0,0.43633160025570006
436,01-10-1997,RELIANCE,EQ,361.45,361.0,363.5,354.9,892.35,360.9,358.6,8612900,309000000000000.0,518905.0,0.43633160025570006
437,09-10-1997,RELIANCE,EQ,360.9,364.25,385.9,363.25,892.35,383.35,373.99,20416000,764000000000000.0,518905.0,0.43633160025570006
438,10-10-1997,RELIANCE,EQ,383.35,386.7,421.7,386.7,892.35,421.5,413.45,30093250,1240000000000000.0,518905.0,0.43633160025570006
439,13-10-1997,RELIANCE,EQ,421.5,429.9,440.8,425.4,892.35,430.2,432.66,29317850,1270000000000000.0,518905.0,0.43633160025570006
440,14-10-1997,RELIANCE,EQ,430.2,428.0,433.15,391.0,892.35,399.5,418.57,29622600,1240000000000000.0,518905.0,0.43633160025570006
441,15-10-1997,RELIANCE,EQ,399.5,401.7,407.7,395.25,892.35,402.2,400.56,14544950,583000000000000.0,518905.0,0.43633160025570006
442,16-10-1997,RELIANCE,EQ,402.2,404.95,413.3,399.6,892.35,404.35,403.84,16183450,654000000000000.0,518905.0,0.43633160025570006
443,17-10-1997,RELIANCE,EQ,404.35,406.0,413.65,403.8,892.35,406.25,408.05,14972600,611000000000000.0,518905.0,0.43633160025570006
444,20-10-1997,RELIANCE,EQ,406.25,405.05,411.25,400.0,892.35,410.3,406.95,9373850,381000000000000.0,518905.0,0.43633160025570006
445,21-10-1997,RELIANCE,EQ,410.3,411.0,419.8,405.0,892.35,408.55,413.36,17575000,726000000000000.0,518905.0,0.43633160025570006
446,22-10-1997,RELIANCE,EQ,408.55,414.0,418.8,410.75,892.35,412.35,414.26,11694600,484000000000000.0,518905.0,0.43633160025570006
447,23-10-1997,RELIANCE,EQ,412.35,413.0,415.5,401.15,892.35,405.45,408.0,14009550,572000000000000.0,518905.0,0.43633160025570006
448,24-10-1997,RELIANCE,EQ,405.45,405.0,405.0,390.3,892.35,395.95,396.57,16097850,638000000000000.0,518905.0,0.43633160025570006
449,27-10-1997,RELIANCE,EQ,395.95,380.9,393.25,376.65,892.35,378.4,381.17,12451750,475000000000000.0,518905.0,0.43633160025570006
450,28-10-1997,RELIANCE,EQ,378.4,377.1,377.1,340.6,892.35,341.15,348.31,14818300,516000000000000.0,518905.0,0.43633160025570006
451,29-10-1997,RELIANCE,EQ,341.15,348.85,375.1,348.85,892.35,374.15,367.22,17027850,625000000000000.0,518905.0,0.43633160025570006
452,30-10-1997,RELIANCE,EQ,374.15,372.05,372.05,357.6,892.35,362.5,363.56,6093100,222000000000000.0,518905.0,0.43633160025570006
453,03-11-1997,RELIANCE,EQ,362.5,363.05,371.8,353.05,892.35,362.8,360.4,9882650,356000000000000.0,518905.0,0.43633160025570006
454,04-11-1997,RELIANCE,EQ,362.8,362.0,369.0,350.75,892.35,354.15,358.35,10341750,371000000000000.0,518905.0,0.43633160025570006
455,05-11-1997,RELIANCE,EQ,354.15,184.0,187.25,181.65,892.35,182.65,183.77,6848700,126000000000000.0,518905.0,0.43633160025570006
456,06-11-1997,RELIANCE,EQ,182.65,182.0,182.0,177.25,892.35,180.5,179.28,7167950,129000000000000.0,518905.0,0.43633160025570006
457,07-11-1997,RELIANCE,EQ,180.5,178.05,179.9,177.1,892.35,178.55,178.51,3644850,65100000000000.0,518905.0,0.43633160025570006
458,10-11-1997,RELIANCE,EQ,178.55,177.6,177.6,174.2,892.35,174.55,175.77,4368400,76800000000000.0,518905.0,0.43633160025570006
459,11-11-1997,RELIANCE,EQ,174.55,174.1,177.35,173.55,892.35,175.45,175.5,4390400,77100000000000.0,518905.0,0.43633160025570006
460,12-11-1997,RELIANCE,EQ,175.45,174.95,176.4,168.55,892.35,169.25,172.26,10872250,187000000000000.0,518905.0,0.43633160025570006
461,13-11-1997,RELIANCE,EQ,169.25,168.2,168.5,161.75,892.35,164.0,164.58,10998650,181000000000000.0,518905.0,0.43633160025570006
462,17-11-1997,RELIANCE,EQ,164.0,165.35,168.25,163.4,892.35,167.2,166.05,8449500,140000000000000.0,518905.0,0.43633160025570006
463,18-11-1997,RELIANCE,EQ,167.2,166.5,167.0,162.55,892.35,163.4,163.84,6808150,112000000000000.0,518905.0,0.43633160025570006
464,19-11-1997,RELIANCE,EQ,163.4,162.8,162.8,156.6,892.35,157.3,158.39,11520100,182000000000000.0,518905.0,0.43633160025570006
465,20-11-1997,RELIANCE,EQ,157.3,156.05,158.75,151.3,892.35,155.35,155.21,9466000,147000000000000.0,518905.0,0.43633160025570006
466,21-11-1997,RELIANCE,EQ,155.35,154.1,157.9,153.0,892.35,155.4,155.52,7180250,112000000000000.0,518905.0,0.43633160025570006
467,24-11-1997,RELIANCE,EQ,155.4,154.0,156.75,147.65,892.35,148.3,150.85,9583350,145000000000000.0,518905.0,0.43633160025570006
468,25-11-1997,RELIANCE,EQ,148.3,147.5,160.4,147.1,892.35,157.5,156.31,15819350,247000000000000.0,518905.0,0.43633160025570006
469,26-11-1997,RELIANCE,EQ,157.5,159.0,167.0,159.0,892.35,163.7,163.9,13810950,226000000000000.0,518905.0,0.43633160025570006
470,27-11-1997,RELIANCE,EQ,163.7,163.0,167.5,159.1,892.35,166.95,164.85,12915300,213000000000000.0,518905.0,0.43633160025570006
471,28-11-1997,RELIANCE,EQ,166.95,166.1,166.1,156.7,892.35,158.65,160.11,13317000,213000000000000.0,518905.0,0.43633160025570006
472,01-12-1997,RELIANCE,EQ,158.65,157.1,161.95,155.25,892.35,160.7,158.82,7433600,118000000000000.0,518905.0,0.43633160025570006
473,02-12-1997,RELIANCE,EQ,160.7,160.3,162.0,157.05,892.35,158.05,159.66,7733450,123000000000000.0,518905.0,0.43633160025570006
474,03-12-1997,RELIANCE,EQ,158.05,158.9,161.25,157.2,892.35,158.65,159.25,7545100,120000000000000.0,518905.0,0.43633160025570006
475,04-12-1997,RELIANCE,EQ,158.65,157.75,171.5,153.5,892.35,160.85,163.45,26269800,429000000000000.0,518905.0,0.43633160025570006
476,05-12-1997,RELIANCE,EQ,160.85,160.1,170.45,160.1,892.35,163.3,166.3,18567650,309000000000000.0,518905.0,0.43633160025570006
477,08-12-1997,RELIANCE,EQ,163.3,164.1,168.95,164.0,892.35,167.55,167.03,9815800,164000000000000.0,518905.0,0.43633160025570006
478,09-12-1997,RELIANCE,EQ,167.55,168.0,169.55,152.1,892.35,155.95,161.7,17631250,285000000000000.0,518905.0,0.43633160025570006
479,10-12-1997,RELIANCE,EQ,155.95,154.1,156.9,151.55,892.35,154.2,154.22,8019450,124000000000000.0,518905.0,0.43633160025570006
480,11-12-1997,RELIANCE,EQ,154.2,154.05,157.45,149.65,892.35,156.1,153.01,10980000,168000000000000.0,518905.0,0.43633160025570006
481,12-12-1997,RELIANCE,EQ,156.1,156.9,156.9,149.8,892.35,150.45,152.63,13504300,206000000000000.0,518905.0,0.43633160025570006
482,15-12-1997,RELIANCE,EQ,150.45,150.15,155.4,147.65,892.35,154.65,152.02,12692450,193000000000000.0,518905.0,0.43633160025570006
483,16-12-1997,RELIANCE,EQ,154.65,155.0,157.65,152.3,892.35,156.25,154.78,10053750,156000000000000.0,518905.0,0.43633160025570006
484,17-12-1997,RELIANCE,EQ,156.25,158.0,159.9,155.15,892.35,157.15,157.31,5294100,83300000000000.0,518905.0,0.43633160025570006
485,18-12-1997,RELIANCE,EQ,157.15,157.7,162.9,156.1,892.35,157.2,159.36,9701200,155000000000000.0,518905.0,0.43633160025570006
486,19-12-1997,RELIANCE,EQ,157.2,156.35,161.3,155.5,892.35,160.75,159.53,9096600,145000000000000.0,518905.0,0.43633160025570006
487,22-12-1997,RELIANCE,EQ,160.75,161.95,164.35,161.1,892.35,162.75,162.56,6479300,105000000000000.0,518905.0,0.43633160025570006
488,23-12-1997,RELIANCE,EQ,162.75,163.4,165.35,162.9,892.35,164.55,164.22,6026200,99000000000000.0,518905.0,0.43633160025570006
489,24-12-1997,RELIANCE,EQ,164.55,163.25,163.25,159.75,892.35,162.6,161.35,5194500,83800000000000.0,518905.0,0.43633160025570006
490,26-12-1997,RELIANCE,EQ,162.6,163.0,167.25,162.5,892.35,166.5,165.58,6882600,114000000000000.0,518905.0,0.43633160025570006
491,29-12-1997,RELIANCE,EQ,166.5,166.5,170.25,166.5,892.35,169.45,168.77,5838150,98500000000000.0,518905.0,0.43633160025570006
492,30-12-1997,RELIANCE,EQ,169.45,170.5,170.5,164.25,892.35,165.55,166.99,5103800,85200000000000.0,518905.0,0.43633160025570006
493,31-12-1997,RELIANCE,EQ,165.55,165.0,169.45,165.0,892.35,167.7,167.75,4398700,73800000000000.0,518905.0,0.43633160025570006
494,01-01-1998,RELIANCE,EQ,167.7,166.85,171.25,165.95,892.35,169.25,169.28,6137700,104000000000000.0,518905.0,0.43633160025570006
495,02-01-1998,RELIANCE,EQ,169.25,170.0,171.15,168.75,892.35,169.3,169.94,3282150,55800000000000.0,518905.0,0.43633160025570006
496,05-01-1998,RELIANCE,EQ,169.3,170.15,174.5,170.15,892.35,172.45,173.15,6552200,113000000000000.0,518905.0,0.43633160025570006
497,06-01-1998,RELIANCE,EQ,172.45,171.3,172.5,168.8,892.35,171.05,170.26,4902800,83500000000000.0,518905.0,0.43633160025570006
498,07-01-1998,RELIANCE,EQ,171.05,172.8,173.25,169.2,892.35,172.75,171.35,7187800,123000000000000.0,518905.0,0.43633160025570006
499,08-01-1998,RELIANCE,EQ,172.75,172.2,172.7,167.25,892.35,168.3,170.25,8055750,137000000000000.0,518905.0,0.43633160025570006
500,09-01-1998,RELIANCE,EQ,168.3,167.15,167.15,163.05,892.35,164.0,164.56,7447850,123000000000000.0,518905.0,0.43633160025570006
501,12-01-1998,RELIANCE,EQ,164.0,163.1,163.1,155.1,892.35,156.4,157.78,8370350,132000000000000.0,518905.0,0.43633160025570006
502,13-01-1998,RELIANCE,EQ,156.4,156.25,160.9,156.25,892.35,157.9,158.95,6080400,96600000000000.0,518905.0,0.43633160025570006
503,14-01-1998,RELIANCE,EQ,157.9,162.5,162.5,153.5,892.35,154.85,156.3,7148200,112000000000000.0,518905.0,0.43633160025570006
504,15-01-1998,RELIANCE,EQ,154.85,153.8,157.1,153.0,892.35,156.4,154.82,4951000,76600000000000.0,518905.0,0.43633160025570006
505,16-01-1998,RELIANCE,EQ,156.4,157.3,158.0,155.55,892.35,157.2,156.99,3459750,54300000000000.0,518905.0,0.43633160025570006
506,19-01-1998,RELIANCE,EQ,157.2,156.5,161.9,155.05,892.35,161.05,158.95,6073200,96500000000000.0,518905.0,0.43633160025570006
507,20-01-1998,RELIANCE,EQ,161.05,161.8,164.15,157.05,892.35,158.4,161.08,5405000,87100000000000.0,518905.0,0.43633160025570006
508,21-01-1998,RELIANCE,EQ,158.4,159.0,160.0,158.1,892.35,158.8,159.06,3052950,48600000000000.0,518905.0,0.43633160025570006
509,22-01-1998,RELIANCE,EQ,158.8,158.4,158.4,155.3,892.35,155.95,156.32,3445150,53900000000000.0,518905.0,0.43633160025570006
510,23-01-1998,RELIANCE,EQ,155.95,155.5,156.5,153.8,892.35,154.4,155.03,3561300,55200000000000.0,518905.0,0.43633160025570006
511,27-01-1998,RELIANCE,EQ,154.4,154.9,154.9,150.2,892.35,151.5,152.59,5042250,76900000000000.0,518905.0,0.43633160025570006
512,28-01-1998,RELIANCE,EQ,151.5,150.1,152.0,146.65,892.35,148.2,149.2,6226950,92900000000000.0,518905.0,0.43633160025570006
513,29-01-1998,RELIANCE,EQ,148.2,147.5,150.4,147.05,892.35,149.7,148.79,3329000,49500000000000.0,518905.0,0.43633160025570006
514,30-01-1998,RELIANCE,EQ,149.7,150.3,154.55,149.75,892.35,154.2,152.62,5946050,90700000000000.0,518905.0,0.43633160025570006
515,02-02-1998,RELIANCE,EQ,154.2,155.0,157.2,154.1,892.35,156.75,155.9,4835950,75400000000000.0,518905.0,0.43633160025570006
516,03-02-1998,RELIANCE,EQ,156.75,157.25,160.05,155.65,892.35,159.15,157.74,6170600,97300000000000.0,518905.0,0.43633160025570006
517,04-02-1998,RELIANCE,EQ,159.15,159.5,159.85,153.35,892.35,154.3,157.31,5461200,85900000000000.0,518905.0,0.43633160025570006
518,05-02-1998,RELIANCE,EQ,154.3,154.0,157.4,154.0,892.35,156.15,156.38,4186350,65500000000000.0,518905.0,0.43633160025570006
519,06-02-1998,RELIANCE,EQ,156.15,156.4,157.5,155.3,892.35,156.4,156.24,3146850,49200000000000.0,518905.0,0.43633160025570006
520,09-02-1998,RELIANCE,EQ,156.4,156.85,159.2,156.05,892.35,158.05,157.74,3862050,60900000000000.0,518905.0,0.43633160025570006
521,10-02-1998,RELIANCE,EQ,158.05,157.55,158.25,156.4,892.35,157.35,157.44,3069300,48300000000000.0,518905.0,0.43633160025570006
522,11-02-1998,RELIANCE,EQ,157.35,156.4,157.0,150.95,892.35,152.5,153.17,4148800,63500000000000.0,518905.0,0.43633160025570006
523,12-02-1998,RELIANCE,EQ,152.5,152.0,152.75,148.35,892.35,149.25,150.14,6549500,98300000000000.0,518905.0,0.43633160025570006
524,13-02-1998,RELIANCE,EQ,149.25,149.95,151.75,149.1,892.35,150.85,150.29,3187750,47900000000000.0,518905.0,0.43633160025570006
525,17-02-1998,RELIANCE,EQ,150.85,151.85,153.95,150.3,892.35,151.3,151.8,4995900,75800000000000.0,518905.0,0.43633160025570006
526,18-02-1998,RELIANCE,EQ,151.3,151.1,151.75,149.4,892.35,150.1,150.32,2373100,35700000000000.0,518905.0,0.43633160025570006
527,19-02-1998,RELIANCE,EQ,150.1,150.7,155.4,150.05,892.35,152.8,153.41,6220750,95400000000000.0,518905.0,0.43633160025570006
528,20-02-1998,RELIANCE,EQ,152.8,153.4,154.4,150.05,892.35,150.35,151.77,4873550,74000000000000.0,518905.0,0.43633160025570006
529,23-02-1998,RELIANCE,EQ,150.35,151.1,153.25,150.55,892.35,152.7,151.98,3515600,53400000000000.0,518905.0,0.43633160025570006
530,24-02-1998,RELIANCE,EQ,152.7,153.35,153.75,151.7,892.35,152.7,152.77,4780600,73000000000000.0,518905.0,0.43633160025570006
531,25-02-1998,RELIANCE,EQ,152.7,154.5,158.0,153.3,892.35,157.15,156.7,5975150,93600000000000.0,518905.0,0.43633160025570006
532,26-02-1998,RELIANCE,EQ,157.15,157.35,158.6,155.8,892.35,157.3,157.39,4684600,73700000000000.0,518905.0,0.43633160025570006
533,27-02-1998,RELIANCE,EQ,157.3,157.65,161.25,157.5,892.35,160.2,159.42,6792950,108000000000000.0,518905.0,0.43633160025570006
534,02-03-1998,RELIANCE,EQ,160.2,160.8,168.25,160.8,892.35,167.1,164.98,8826500,146000000000000.0,518905.0,0.43633160025570006
535,03-03-1998,RELIANCE,EQ,167.1,166.5,168.0,158.6,892.35,160.45,161.79,7098400,115000000000000.0,518905.0,0.43633160025570006
536,04-03-1998,RELIANCE,EQ,160.45,162.1,168.0,162.0,892.35,166.2,165.75,6201500,103000000000000.0,518905.0,0.43633160025570006
537,05-03-1998,RELIANCE,EQ,166.2,165.5,171.9,164.0,892.35,166.75,168.9,8462300,143000000000000.0,518905.0,0.43633160025570006
538,06-03-1998,RELIANCE,EQ,166.75,166.1,167.4,164.0,892.35,165.75,165.63,5907250,97800000000000.0,518905.0,0.43633160025570006
539,09-03-1998,RELIANCE,EQ,165.75,166.7,182.15,166.7,892.35,180.8,174.62,18901050,330000000000000.0,518905.0,0.43633160025570006
540,10-03-1998,RELIANCE,EQ,180.8,181.0,183.4,175.0,892.35,176.45,179.1,12747800,228000000000000.0,518905.0,0.43633160025570006
541,11-03-1998,RELIANCE,EQ,176.45,178.15,179.8,169.65,892.35,172.0,174.85,14177400,248000000000000.0,518905.0,0.43633160025570006
542,12-03-1998,RELIANCE,EQ,172.0,172.0,172.45,168.95,892.35,170.3,170.5,10902050,186000000000000.0,518905.0,0.43633160025570006
543,16-03-1998,RELIANCE,EQ,170.3,170.9,180.65,170.9,892.35,176.35,178.39,12007250,214000000000000.0,518905.0,0.43633160025570006
544,17-03-1998,RELIANCE,EQ,176.35,175.75,176.5,172.7,892.35,174.8,174.14,8410350,146000000000000.0,518905.0,0.43633160025570006
545,18-03-1998,RELIANCE,EQ,174.8,178.5,180.4,177.6,892.35,178.75,178.88,6532400,117000000000000.0,518905.0,0.43633160025570006
546,19-03-1998,RELIANCE,EQ,178.75,179.35,180.15,175.35,892.35,176.2,177.22,6409250,114000000000000.0,518905.0,0.43633160025570006
547,20-03-1998,RELIANCE,EQ,176.2,175.35,178.25,173.75,892.35,177.35,176.21,7573850,133000000000000.0,518905.0,0.43633160025570006
548,23-03-1998,RELIANCE,EQ,177.35,178.5,181.0,178.5,180.2,180.2,179.98,1758700,31700000000000.0,518905.0,0.43633160025570006
549,24-03-1998,RELIANCE,EQ,180.2,184.0,184.9,177.5,178.0,178.7,180.48,8838650,160000000000000.0,518905.0,0.43633160025570006
550,25-03-1998,RELIANCE,EQ,178.7,181.5,184.6,179.0,183.5,183.85,182.32,8936250,163000000000000.0,518905.0,0.43633160025570006
551,26-03-1998,RELIANCE,EQ,183.85,183.85,184.25,178.75,179.25,179.45,181.37,6915150,125000000000000.0,518905.0,0.43633160025570006
552,27-03-1998,RELIANCE,EQ,179.45,179.1,180.75,178.25,180.7,180.4,179.74,6087650,109000000000000.0,518905.0,0.43633160025570006
553,30-03-1998,RELIANCE,EQ,180.4,181.35,182.7,176.55,176.9,177.3,179.87,5759900,104000000000000.0,518905.0,0.43633160025570006
554,31-03-1998,RELIANCE,EQ,177.3,176.35,177.95,174.0,175.0,175.0,175.88,8030800,141000000000000.0,518905.0,0.43633160025570006
555,01-04-1998,RELIANCE,EQ,175.0,177.5,183.5,177.0,182.6,182.85,181.34,8618000,156000000000000.0,518905.0,0.43633160025570006
556,02-04-1998,RELIANCE,EQ,182.85,183.5,186.0,181.35,181.5,181.85,183.19,5859700,107000000000000.0,518905.0,0.43633160025570006
557,03-04-1998,RELIANCE,EQ,181.85,181.5,185.5,181.5,185.25,184.95,183.94,7070950,130000000000000.0,518905.0,0.43633160025570006
558,06-04-1998,RELIANCE,EQ,184.95,185.75,186.7,184.0,184.9,184.85,185.31,5626300,104000000000000.0,518905.0,0.43633160025570006
559,07-04-1998,RELIANCE,EQ,184.85,184.5,187.5,183.1,186.7,185.35,185.31,8637750,160000000000000.0,518905.0,0.43633160025570006
560,09-04-1998,RELIANCE,EQ,185.35,188.9,202.65,188.9,199.3,199.45,199.35,10915150,218000000000000.0,518905.0,0.43633160025570006
561,10-04-1998,RELIANCE,EQ,199.45,199.0,199.9,194.25,195.3,194.95,196.56,7098200,140000000000000.0,518905.0,0.43633160025570006
562,13-04-1998,RELIANCE,EQ,194.95,192.1,192.2,188.45,190.1,189.2,189.98,8805100,167000000000000.0,518905.0,0.43633160025570006
563,15-04-1998,RELIANCE,EQ,189.2,195.5,199.9,194.0,199.3,198.75,197.1,6433300,127000000000000.0,518905.0,0.43633160025570006
564,16-04-1998,RELIANCE,EQ,198.75,198.7,199.0,194.15,194.75,194.95,196.47,4399100,86400000000000.0,518905.0,0.43633160025570006
565,17-04-1998,RELIANCE,EQ,194.95,194.9,199.45,193.6,199.15,198.9,197.02,6778200,134000000000000.0,518905.0,0.43633160025570006
566,20-04-1998,RELIANCE,EQ,198.9,199.7,202.2,196.5,196.7,197.8,199.8,7282700,146000000000000.0,518905.0,0.43633160025570006
567,21-04-1998,RELIANCE,EQ,197.8,198.5,200.75,197.5,200.5,199.25,198.92,5535050,110000000000000.0,518905.0,0.43633160025570006
568,22-04-1998,RELIANCE,EQ,199.25,202.0,206.75,197.0,197.6,198.05,202.47,11597550,235000000000000.0,518905.0,0.43633160025570006
569,23-04-1998,RELIANCE,EQ,198.05,196.9,197.8,189.7,190.15,190.9,194.2,9297250,181000000000000.0,518905.0,0.43633160025570006
570,24-04-1998,RELIANCE,EQ,190.9,191.25,192.8,187.05,191.5,191.6,190.22,10176550,194000000000000.0,518905.0,0.43633160025570006
571,27-04-1998,RELIANCE,EQ,191.6,191.85,193.5,187.5,188.6,188.15,190.39,12317400,235000000000000.0,518905.0,0.43633160025570006
572,28-04-1998,RELIANCE,EQ,188.15,188.0,188.45,184.1,186.0,185.0,186.19,10659050,198000000000000.0,518905.0,0.43633160025570006
573,29-04-1998,RELIANCE,EQ,185.0,194.9,198.0,189.65,190.0,190.45,194.24,8432100,164000000000000.0,518905.0,0.43633160025570006
574,30-04-1998,RELIANCE,EQ,190.45,189.55,192.85,188.6,192.35,191.95,191.14,7168200,137000000000000.0,518905.0,0.43633160025570006
575,04-05-1998,RELIANCE,EQ,191.95,192.5,195.5,192.1,195.0,194.75,194.12,5444000,106000000000000.0,518905.0,0.43633160025570006
576,05-05-1998,RELIANCE,EQ,194.75,194.5,195.35,193.7,194.75,194.8,194.49,2748800,53500000000000.0,518905.0,0.43633160025570006
577,06-05-1998,RELIANCE,EQ,194.8,194.9,195.0,190.3,191.3,190.9,191.91,4873800,93500000000000.0,518905.0,0.43633160025570006
578,08-05-1998,RELIANCE,EQ,190.9,190.15,191.2,189.1,190.0,190.0,190.03,3780450,71800000000000.0,518905.0,0.43633160025570006
579,11-05-1998,RELIANCE,EQ,190.0,189.55,191.25,189.15,190.85,190.75,190.58,1791250,34100000000000.0,518905.0,0.43633160025570006
580,12-05-1998,RELIANCE,EQ,190.75,190.4,190.4,182.35,185.75,185.35,185.83,7050950,131000000000000.0,518905.0,0.43633160025570006
581,13-05-1998,RELIANCE,EQ,185.35,185.0,185.0,172.3,173.5,174.8,179.67,9114100,164000000000000.0,518905.0,0.43633160025570006
582,14-05-1998,RELIANCE,EQ,174.8,172.5,180.0,170.1,179.5,178.7,174.93,12359650,216000000000000.0,518905.0,0.43633160025570006
583,15-05-1998,RELIANCE,EQ,178.7,180.45,182.9,176.4,177.45,177.2,179.29,8297500,149000000000000.0,518905.0,0.43633160025570006
584,18-05-1998,RELIANCE,EQ,177.2,178.45,181.45,178.45,179.45,179.15,179.95,4107650,73900000000000.0,518905.0,0.43633160025570006
585,19-05-1998,RELIANCE,EQ,179.15,179.1,181.5,178.5,181.2,180.9,179.69,4430550,79600000000000.0,518905.0,0.43633160025570006
